channel,start_time,stop_time,label,confidence
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,780,1174,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1175,1368,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1369,1685,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,1686,2038,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2039,2084,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
TERM,2085,2195,0,1
